transformer_id,bus0,bus1,voltage_bus0,voltage_bus1,s_nom,geometry,center_lat,center_lon,csgm_full_name,csgm_eic_code,csgm_tso,n_parallel,s_nom_csgm,reactance_x_csgm,match_distance_km,fuzzy_score,match_quality,s_nom_ml,reactance_x_ml,s_nom_baseline,s_nom_estimated,s_nom_source,reactance_x_estimated,reactance_x_source
relation/10506161-750-330,relation/10506161-750,relation/10506161-330,750,330,16212.0,"LINESTRING (28.72245361 49.16499591, 28.72209837 49.16486039)",49.16492815,28.72227599,,,,0,,,,,unmatched,3068.8336640795173,17.42151829015994,3962.8273101824607,3068.8336640795173,ml_predicted,17.42151829015994,ml_predicted
relation/11036958-420-300,relation/11036958-420,relation/11036958-300,420,300,5631.0,"LINESTRING (6.67108467 59.48467757, 6.67072995 59.48447803)",59.4845778,6.6709073100000005,,,,0,,,,,unmatched,2101.769236845363,36.98788587749827,1376.4298410829902,2101.769236845363,ml_predicted,36.98788587749827,ml_predicted
relation/11097406-420-400,relation/11097406-420,virtual_relation/5963403:0-400,420,400,1877.0,"LINESTRING (11.7351254 58.83748987, 11.7347495 58.83730378)",58.837396825,11.734937450000002,,,,0,,,,,unmatched,1867.3092560060775,31.832605486443764,458.8099470276633,1867.3092560060775,ml_predicted,31.832605486443764,ml_predicted
relation/13260100-400-225,relation/13260100-400,relation/13260100-225,400,225,3575.0,"LINESTRING (0.14986633 49.47483792, 0.14961434 49.47462362)",49.47473077,0.149740335,TR 400/225kV 762 HAVRE (LE) (POSTE) | TR 400/225kV 763 HAVRE (LE) (POSTE),17T0000000142815 | 17T0000000142823,RTE,2,2498.4,21.2,3.69,50.0,good,1516.1266217449142,42.13236178384328,1249.2,2498.4,csgm,21.2,csgm
relation/13675791-330-220,relation/13675791-330,relation/13675791-220,330,220,1107.0,"LINESTRING (25.38718047 50.77548082, 25.38682281 50.77533487)",50.775407845,25.38700164,,,,0,,,,,unmatched,1006.1192449545531,32.233742101672355,270.59276044732195,1006.1192449545531,ml_predicted,32.233742101672355,ml_predicted
relation/13695570-330-220,relation/13695570-330,relation/13695570-220,330,220,1107.0,"LINESTRING (33.61083856 44.57614231, 33.61050304 44.57602168)",44.576081995,33.610670799999994,,,,0,,,,,unmatched,573.6013343614213,34.034341301228395,270.59276044732195,573.6013343614213,ml_predicted,34.034341301228395,ml_predicted
relation/13844905-380-220,relation/13844905-380,virtual_way/158652471:1-220,380,220,6793.0,"LINESTRING (14.12926878 42.40348485, 14.12905798 42.40365958)",42.403572215,14.12916338,,,,0,,,,,unmatched,602.5876059665522,24.41975049141619,1598.9646158375037,602.5876059665522,ml_predicted,24.41975049141619,ml_predicted
relation/13889505-400-220,relation/13889505-400,relation/13889505-220,400,220,12513.0,"LINESTRING (17.10352552 63.17650588, 17.10306294 63.1763351)",63.17642049,17.103294230000003,,,,0,,,,,unmatched,501.0246928367386,21.434609236279567,1285.1433723553241,501.0246928367386,ml_predicted,21.434609236279567,ml_predicted
relation/14921826-400-275,relation/14921826-400,relation/14921826-275,400,275,3575.0,"LINESTRING (-2.96181784 54.94267542, -2.96208355 54.94245426)",54.94256484,-2.9619506950000005,,,,0,,,,,unmatched,1500.5309064700068,31.740749431598353,873.8655091230136,1500.5309064700068,ml_predicted,31.740749431598353,ml_predicted
relation/15657011-400-220,relation/15657011-400,relation/15657011-220,400,220,1788.0,"LINESTRING (14.62818681 62.48943528, 14.62774915 62.48925717)",62.489346225000006,14.62796798,,,,0,,,,,unmatched,692.941297615619,29.67539653361819,183.63592661802284,692.941297615619,ml_predicted,29.67539653361819,ml_predicted
relation/15715982-400-220,relation/15715982-400,relation/15715982-220,400,220,1788.0,"LINESTRING (-6.80632931 41.04389548, -6.80652483 41.0436666)",41.04378104,-6.80642707,,,,0,,,,,unmatched,875.8213590369168,30.648567953830348,183.63592661802284,875.8213590369168,ml_predicted,30.648567953830348,ml_predicted
relation/16378805-400-220,relation/16378805-400,relation/16378805-220,400,220,5363.0,"LINESTRING (19.17931999 47.68403934, 19.17900538 47.68387376)",47.68395655,19.179162685,,,,0,,,,,unmatched,260.71420003476885,18.58583638218201,550.8050751971233,260.71420003476885,ml_predicted,18.58583638218201,ml_predicted
relation/16809528-400-220,relation/16809528-400,relation/16809528-220,400,220,5363.0,"LINESTRING (1.90250998 41.3555249, 1.90228354 41.35531385)",41.355419375,1.90239676,,,,0,,,,,unmatched,930.0736604638497,14.664057862190568,550.8050751971233,930.0736604638497,ml_predicted,14.664057862190568,ml_predicted
relation/17148268-400-220,relation/17148268-400,relation/17148268-220,400,220,14300.0,"LINESTRING (-5.69312627 39.80748631, -5.6933227 39.80725935)",39.807372830000006,-5.693224485,,,,0,,,,,unmatched,242.16265595330006,20.177113335948437,1468.6765943164019,242.16265595330006,ml_predicted,20.177113335948437,ml_predicted
relation/17294958-400-220,virtual_way/144385775:1-400,relation/17294958-220,400,220,1788.0,"LINESTRING (-6.47265148 41.30157275, -6.47284882 41.30134453)",41.30145864,-6.47275015,,,,0,,,,,unmatched,1092.4270602064257,31.112089616202734,183.63592661802284,1092.4270602064257,ml_predicted,31.112089616202734,ml_predicted
relation/18373252-330-220,relation/18373252-330,relation/18373252-220,330,220,2213.0,"LINESTRING (34.20911609 44.92671074, 34.20877679 44.9265923)",44.92665152,34.208946440000005,,,,0,,,,,unmatched,1772.3319020364884,22.74542094487361,540.9410829899941,1772.3319020364884,ml_predicted,22.74542094487361,ml_predicted
relation/18667239-420-300,relation/18667239-420,relation/18667239-300,420,300,5631.0,"LINESTRING (9.5442141 59.27257724, 9.54384538 59.27238519)",59.272481215,9.54402974,,,,0,,,,,unmatched,3535.962607808981,16.253991934163224,1376.4298410829902,3535.962607808981,ml_predicted,16.253991934163224,ml_predicted
relation/18986190-330-220,relation/18986190-330,virtual_relation/5950641:0-220,330,220,3319.0,"LINESTRING (27.06459996 59.36928024, 27.06436691 59.36947929)",59.369379765000005,27.064483435,,,,0,,,,,unmatched,1031.3538454683808,34.44826118466729,811.2894055326664,1031.3538454683808,ml_predicted,34.44826118466729,ml_predicted
relation/19169705-400-220,relation/19169705-400,virtual_way/636036442:0-220,400,220,10725.0,"LINESTRING (-2.89005433 54.03255882, -2.89031523 54.0323379)",54.03244836,-2.89018478,,,,0,,,,,unmatched,561.6990762363307,22.042728312607725,1101.5074457373014,561.6990762363307,ml_predicted,22.042728312607725,ml_predicted
relation/6277789-380-220,relation/6277789-380,virtual_way/131290697:0-220,380,220,5095.0,"LINESTRING (10.26418948 45.57942986, 10.26391716 45.5792394)",45.57933463,10.26405332,,,,0,,,,,unmatched,1357.5893040330795,24.90217575226708,1199.282307918752,1357.5893040330795,ml_predicted,24.90217575226708,ml_predicted
relation/7313829-400-220,relation/7313829-400,relation/7313829-220,400,220,10725.0,"LINESTRING (16.99035258 60.60423703, 16.98992794 60.604066)",60.604151515,16.99014026,,,,0,,,,,unmatched,940.4685847049634,20.03804771564324,1101.5074457373014,940.4685847049634,ml_predicted,20.03804771564324,ml_predicted
relation/7578992-380-220,relation/7578992-380,relation/7578992-220,380,220,2458.0,"LINESTRING (5.47196518 50.54040709, 5.47168476 50.54020502)",50.540306055,5.47182497,TR RIMIERE 380/220 TFO 8 | TR RIMIERE 380/220 TFO 9 | TR RIMIERE 380/220 TFO 10,22T20211201Z---H | 22T20211201AA--O | nan,ELIA,3,963.0,26.257,0.01,85.7,good,984.2895922466412,22.838387072694683,578.5742714159553,963.0,csgm,26.257,csgm
relation/7839720-420-300,relation/7839720-420,relation/7839720-300,420,300,2011.0,"LINESTRING (8.52327124 62.66390299, 8.52286861 62.66370783)",62.66380541,8.523069925,,,,0,,,,,unmatched,1934.3191336712937,30.310703944594977,491.5646262507357,1934.3191336712937,ml_predicted,30.310703944594977,ml_predicted
relation/7854485-420-300,relation/7854485-420,relation/7854485-300,420,300,3754.0,"LINESTRING (8.96206273 60.2670031, 8.96168649 60.26680941)",60.266906255,8.961874609999999,,,,0,,,,,unmatched,1383.9369130672555,42.71744289373606,917.6198940553267,1383.9369130672555,ml_predicted,42.71744289373606,ml_predicted
relation/7879831-400-275,relation/7879831-400,relation/7879831-275,400,275,7150.0,"LINESTRING (-3.95847537 51.68593055, -3.95871896 51.6857076)",51.68581907499999,-3.958597165,,,,0,,,,,unmatched,1928.4870487358696,21.48397875950931,1747.7310182460271,1928.4870487358696,ml_predicted,21.48397875950931,ml_predicted
relation/7880111-400-275,relation/7880111-400,relation/7880111-275,400,275,2766.0,"LINESTRING (-0.48372017 51.35078893, -0.48397855 51.35057323)",51.35068108,-0.4838493599999999,,,,0,,,,,unmatched,2964.526703767898,28.32315985359448,676.1152442613302,2964.526703767898,ml_predicted,28.32315985359448,ml_predicted
relation/7894974-400-275,relation/7894974-400,relation/7894974-275,400,275,5363.0,"LINESTRING (-4.07977204 55.75191482, -4.0800364 55.75169131)",55.751803065,-4.07990422,,,,0,,,,,unmatched,2881.094510447106,15.519957746919854,1310.9204826368452,2881.094510447106,ml_predicted,15.519957746919854,ml_predicted
relation/7894975-400-275,relation/7894975-400,relation/7894975-275,400,275,5363.0,"LINESTRING (-2.75706071 53.74493115, -2.75732071 53.74471052)",53.744820835,-2.75719071,,,,0,,,,,unmatched,2144.6449433645294,18.308147904425795,1310.9204826368452,2144.6449433645294,ml_predicted,18.308147904425795,ml_predicted
relation/8473044-300-220,relation/8473044-300,relation/8473044-220,300,220,1006.0,"LINESTRING (13.78283221 66.05084739, 13.7824545 66.05102216)",66.050934775,13.782643355,,,,0,,,,,unmatched,1213.1888869440609,31.82618430522099,245.90453207769278,1213.1888869440609,ml_predicted,31.82618430522099,ml_predicted
relation/8473044-420-220,relation/8473044-420,relation/8473044-220,420,220,3754.0,"LINESTRING (13.78301196 66.0510705, 13.7824545 66.05102216)",66.05104632999999,13.78273323,,,,0,,,,,unmatched,612.0354309415382,34.75246092337899,917.6198940553267,612.0354309415382,ml_predicted,34.75246092337899,ml_predicted
relation/8473044-420-300,relation/8473044-420,relation/8473044-300,420,300,3754.0,"LINESTRING (13.78301196 66.0510705, 13.78283221 66.05084739)",66.05095894499999,13.782922085,,,,0,,,,,unmatched,1335.9886096769333,37.95486245887061,917.6198940553267,1335.9886096769333,ml_predicted,37.95486245887061,ml_predicted
relation/8488332-420-300,relation/8488332-420,relation/8488332-300,420,300,3754.0,"LINESTRING (12.83718633 64.7042621, 12.83672529 64.70407857)",64.70417033499999,12.83695581,,,,0,,,,,unmatched,2908.9964830107197,32.181354095546155,917.6198940553267,2908.9964830107197,ml_predicted,32.181354095546155,ml_predicted
relation/8860331-420-300,relation/8860331-420,relation/8860331-300,420,300,5028.0,"LINESTRING (6.41064014 59.6690976, 6.41028506 59.66889738)",59.66899749,6.410462599999999,,,,0,,,,,unmatched,2557.88441328796,18.14869501008968,1229.0337845791644,2557.88441328796,ml_predicted,18.14869501008968,ml_predicted
relation/8886202-420-300,relation/8886202-420,relation/8886202-300,420,300,9385.0,"LINESTRING (6.66446008 59.06057274, 6.66410962 59.06037323)",59.060472985,6.66428485,,,,0,,,,,unmatched,3049.368061250745,21.394857216944782,2294.049735138317,3049.368061250745,ml_predicted,21.394857216944782,ml_predicted
relation/8890887-420-300,relation/8890887-420,virtual_way/641064271:1-300,420,300,7508.0,"LINESTRING (6.75358089 58.6697732, 6.75325011 58.6699307)",58.66985195,6.7534155,,,,0,,,,,unmatched,2326.338998819743,23.824185292624716,1835.2397881106533,2326.338998819743,ml_predicted,23.824185292624716,ml_predicted
relation/8894066-420-300,relation/8894066-420,relation/8894066-300,420,300,5631.0,"LINESTRING (6.84839074 58.27635466, 6.84804677 58.27615569)",58.276255175,6.848218755,,,,0,,,,,unmatched,3856.782299874233,17.917537380804365,1376.4298410829902,3856.782299874233,ml_predicted,17.917537380804365,ml_predicted
relation/9220981-330-220,relation/9220981-330,relation/9220981-220,330,220,1107.0,"LINESTRING (25.26609098 50.11840806, 25.265739 50.11826158)",50.11833482,25.26591499,,,,0,,,,,unmatched,800.522731508051,31.360342424424065,270.59276044732195,800.522731508051,ml_predicted,31.360342424424065,ml_predicted
relation/9224222-330-220,relation/9224222-330,relation/9224222-220,330,220,4425.0,"LINESTRING (24.6645448 49.20133927, 24.66434598 49.2015335)",49.201436385,24.66444539,,,,0,,,,,unmatched,1637.1589472097937,23.05377664653416,1081.6377280753384,1637.1589472097937,ml_predicted,23.05377664653416,ml_predicted
relation/9224222-400-220,relation/9224222-400,relation/9224222-220,400,220,1788.0,"LINESTRING (24.66470264 49.20154783, 24.66434598 49.2015335)",49.20154066499999,24.66452431,,,,0,,,,,unmatched,1199.1292758744394,31.023084649005433,183.63592661802284,1199.1292758744394,ml_predicted,31.023084649005433,ml_predicted
relation/9224222-400-330,relation/9224222-400,relation/9224222-330,400,330,4425.0,"LINESTRING (24.66470264 49.20154783, 24.6645448 49.20133927)",49.20144355,24.66462372,,,,0,,,,,unmatched,1996.5885179119803,23.019564549786114,1081.6377280753384,1996.5885179119803,ml_predicted,23.019564549786114,ml_predicted
relation/9598269-400-275,relation/9598269-400,relation/9598269-275,400,275,3575.0,"LINESTRING (-2.04372435 53.49221523, -2.04398659 53.4919961)",53.492105665,-2.04385547,,,,0,,,,,unmatched,2642.3493311619136,31.613520928528505,873.8655091230136,2642.3493311619136,ml_predicted,31.613520928528505,ml_predicted
relation/9647250-330-220,relation/9647250-330,relation/9647250-220,330,220,3933.0,"LINESTRING (38.56610552 48.6543516, 38.56596443 48.65456556)",48.65445858,38.566034975,,,,0,,,,,unmatched,1361.0251637709528,23.872311360291764,961.3742789876399,1361.0251637709528,ml_predicted,23.872311360291764,ml_predicted
virtual_relation/1109593:a:1-380-220,virtual_relation/1109593:a:1-380,virtual_way/109083561:0-220,380,220,10189.0,"LINESTRING (7.36795125 51.62896995, 7.36765611 51.62877256)",51.62887125500001,7.367803679999999,,,,0,,,,,unmatched,2360.3042962105746,20.41231137175415,2398.3292316750076,2360.3042962105746,ml_predicted,20.41231137175415,ml_predicted
virtual_relation/1141616:a:1-380-220,virtual_relation/1141616:a:1-380,virtual_way/34942575:0-220,380,220,8491.0,"LINESTRING (13.69468231 52.56056824, 13.6943539 52.56038757)",52.560477905,13.694518105,,,,0,,,,,unmatched,1868.5340820886001,20.731837160145297,1998.6469237562555,1868.5340820886001,ml_predicted,20.731837160145297,ml_predicted
